id_restaurant,label,food_type,review
6995,el taco rico,mexican,2
6996,el taco rico,mexican,2
6997,el taco rico,mexican,2
6998,el taco rico & las palms mexcn,mexican,2
6999,el tarasco mexican food,mexican,2.7
7000,esteban's taqueria,mexican,2
7001,fiesta hut,mexican,2
7002,gabbys taqueria,mexican,2
7003,la chiquita restaurant,mexican,2
7004,la-taqueria,mexican,2
7005,lanita taqueria,mexican,2
7006,lydia's gourmet tamales,mexican,2
7007,margaritas mexican dining,mexican,2
7008,mexico city restaurant,mexican,2
7009,mexico lindo restaurant,mexican,2.3
7010,mexico lindo restaurants,mexican,2
7011,mexicolindo,mexican,2
7012,mi ranchito taqueria,mexican,2
7013,nacos tacos,mexican,2
7014,ortegas produce and taqueria,mexican,2
7015,paulitas cocina mexican food,mexican,2
7016,rock n tacos,mexican,2.8
7017,rock n tacos,mexican,3
7018,royal taco,mexican,2
7019,ruthie's taqueria,mexican,2
7020,salsa taqueria,mexican,2
7021,salsa taqueria,mexican,2
7022,san jose tio nacho restaurant,mexican,2
7023,senor taco,mexican,2
7024,super taqueria restaurants,mexican,3.7
7025,super taqueria restaurants,mexican,2.8
7026,taco villa,mexican,2
7027,tacos al pastor,mexican,2.7
7028,tacos al pastor of almaden,mexican,2
7029,tacos monte alban,mexican,2
7030,taqueria california,mexican,2
7031,taqueria california,mexican,2
7032,taqueria el caminito,mexican,2
7033,taqueria el grullense,mexican,2
7034,taqueria el mexicano,mexican,2
7035,taqueria el mexicano iii,mexican,2
7036,taqueria garcia,mexican,2
7037,taqueria la huasteca,mexican,2
7038,taqueria las flores,mexican,2
7039,taqueria lorena's,mexican,2
7040,taqueria luna tapatia,mexican,2
7041,taqueria t las flores,mexican,2
7042,tico taco's,mexican,2.6
7043,tio felipes taqueria,mexican,2
7044,tjs mexican restaurant,mexican,2
7045,tlaquepaque taqueria,mexican,2
7046,tlaquepaque taqueria,mexican,2
7047,toros taqueria,mexican,2
7048,una mas,mexican,2
7049,la casa rosa,mexican,2.7
7050,azteca de oro restaurant,mexican,2
7051,burrito shops inc,mexican,2.3
7052,chavas taqueria,mexican,2
7053,chevys mexican restaurant,mexican,3.2
7054,dos amigos,mexican,2
7055,el farolito,mexican,2
7056,el sueno,mexican,2
7057,el taco king de san leandro,mexican,2
7058,king burrito,mexican,2
7059,la pequena taqueria,mexican,2
7060,marina mexican restaurant,mexican,2.3
7061,plaza z cantina inc,mexican,2
7062,tito's,mexican,3
7063,papa pancho's taqueria,mexican,3.5
7064,ay caramba,mexican,2.4
7065,miguels mexican kitchen,mexican,2
7066,taqueria de amigos,mexican,2.3
7067,taqueria la cumbre,mexican,3.4
7068,the burrito palace,mexican,1.4
7069,three amigos,mexican,3.3
7070,cabo taqueria,mexican,2
7071,el bohemio,mexican,2
7072,la hacienda bar restaurant inc,mexican,2
7073,la plaza del tapatio,mexican,2
7074,restaurant guadalajara,mexican,2
7075,tacos autlan,mexican,2
7076,taqueria mendoza,mexican,2
7077,caramba burritos etc,mexican,2
7078,el nuevo chaparral,mexican,2
7079,the hot shop gourmet,mexican,3
7080,acapulco inn,mexican,2
7081,burrito grande & grande bakery,mexican,1.7
7082,el quixote,mexican,2
7083,el torito,mexican,2.1
7084,la paloma,mexican,3
7085,miguel's mexican food,mexican,2
7086,pedro's restaurant & cantina,mexican,2.5
7087,taqueria cazadores,mexican,2
7088,taqueria el mero mero,mexican,2.3
7089,two pesos taqueria,mexican,2
7090,adelitas taqueria,mexican,2
7091,burrito & oriental express,mexican,2
7092,casa rosita's,mexican,2.7
7093,el paisano tamales,mexican,2.3
7094,jose's cantina & parrilla,mexican,2.3
7095,mi taqueria alejandra,mexican,2
7096,super burrito,mexican,2
7097,tacos moreno,mexican,3.3
7098,taqueria pacifico,mexican,2
7099,taqueria santa cruz,mexican,2.3
7100,taqueria vallarta,mexican,3.6
7101,tico's tacos,mexican,2
7102,chicken salsa,mexican,3.4
7103,avatar's,mexican,3.7
7104,tucson taqueria,mexican,3.3
7105,adelitas taqueria,mexican,2
7106,mexico city,mexican,2
7107,tortilla flats,mexican,2.3
7108,burrito palace,mexican,2
7109,el tapatio,mexican,2
7110,la cabana,mexican,2
7111,taqueria azteca,mexican,2
7112,amigo's restaurant,mexican,2
7113,chevys mexican restaurant,mexican,2.9
7114,el faro,mexican,3.2
7115,los jarritos taqueria,mexican,2
7116,savor mexican food,mexican,2
7117,taqueria hot & mild,mexican,2
7118,taqueria vallarta,mexican,2
7119,tio felipes taqueria,mexican,3.4
7120,carnita's michoacan,mexican,2
7121,el burrito supremo,mexican,2.3
7122,mexico lindo restaurant,mexican,2.7
7123,taqueria lety,mexican,2
7124,taqueria los portales,mexican,2
7125,burrito palace,mexican,2
7126,chevys mexican restaurant,mexican,2.3
7127,gonzalez mexican restaurant,mexican,2
7128,kenitos burrito factory,mexican,2
7129,la bufa,mexican,2
7130,mercys taqueria,mexican,2
7131,mexico lindo,mexican,2
7132,tacos jalisco,mexican,2
7133,tacos jalisco,mexican,2
7134,tacos jalisco,mexican,2
7135,la ultima,mexican,2.2
7136,pepito's mexican foods,mexican,2
7137,taos grill,mexican,2
7138,taqueria de-marin & de-walnut,mexican,2
7139,the cantina,mexican,3
7140,el pilon tacos restaurant,mexican,3
7141,jalapenos taqueria,mexican,2
7142,la taqueria salsa bar,mexican,2
7143,margarita's taqueria,mexican,2
7144,mi taqueria,mexican,2
7145,taqueria mi tierra,mexican,2
7146,zuniga's mexican food,mexican,3.3
7147,flamingos mexician food,mexican,2
7148,la cumbre taqueria,mexican,2.5
7149,azteca tacqueria,mexican,3
7150,planet fresh gourmet burrito,mexican,2.5
7151,pollos,mexican,3.3
7152,pollos,mexican,2.3
7153,estrellita,mexican,2.8
7154,rosita's,mexican,2.8
7155,la fiesta,mexican,3.3
7156,cafe marimba,mexican,3.3
7157,rafa's mexican food & catering,mexican,2
7158,los altos mexican food,mexican,2
7159,la posada mexican restaurna,mexican,2
7160,forestville inn mexican restaurant,mexican,2
7161,lucindas mexican food to go,mexican,2
7162,old mexico of petaluma,mexican,2
7163,playa azul marisco mexican restaurant,mexican,2.7
7164,pueblo del sol mexican restaurant,mexican,2
7165,sonoma taco shop,mexican,2
7166,maria's mexican food restaurant,mexican,2
7167,sonoma taco shop,mexican,2
7168,taco fiesta,mexican,3.5
7169,taqueria el rancho,mexican,2
7170,taqueria leon,mexican,2
7171,taqueria sol azeteca,mexican,2
7172,celia's mexican restaurant,mexican,2.3
7173,panchitos mexican food,mexican,2.3
7174,playa azul marisco mexican restaurant,mexican,2
7175,acapulco mexican restaurant,mexican,2
7176,chevys mexican restaurant,mexican,2
7177,el azteca mexican food,mexican,2
7178,el patio mexican restaurant,mexican,2
7179,fonsecas mexican cuisine,mexican,2
7180,jalisco mexican food,mexican,2
7181,oaxaca restaurant & taqueria,mexican,2
7182,old mexico eastside,mexican,2
7183,pepe's mexican restaurant,mexican,2.7
7184,pepe's taqueria,mexican,2
7185,sonoma taco shop,mexican,2.7
7186,taco fiesta,mexican,2
7187,taco supremo restaurante,mexican,2
7188,taqueria el farolito,mexican,2
7189,taqueria fonseca,mexican,2
7190,taqueria garivald,mexican,2
7191,taqueria san juan,mexican,2
7192,taqueria santa r,mexican,2.3
7193,ochoa's mexican restaurant,mexican,2
7194,viva mexico,mexican,2
7195,sonoma taco shop,mexican,2.3
7196,"burrito palace, the",mexican,2
7197,bonanza mexican food,mexican,2
7198,amigos mexican food,mexican,2
7199,arturo's mexican food,mexican,2
7200,bonita mexican food,mexican,2
7201,chavo's mexican restaurant,mexican,2
7202,chevys mexican restaurant,mexican,2
7203,chevys mexican restaurant,mexican,2.3
7204,el mexicano restaurant,mexican,2
7205,grand taco,mexican,2
7206,margarita restaurant & taqueri,mexican,2
7207,marthas mexican food,mexican,2
7208,pepitos mexican restaurant,mexican,3.2
7209,tommy's mexican restaurant,mexican,3.4
7210,chico's,mexican,3
7211,tres hermanos,mexican,3
7212,fiesta del mar,mexican,3.4
7213,rosa's rosticeria,mexican,2.7
7214,el gordito tortilleria y taqueria,mexican,3
7215,calaca,mexican,2.7
7216,gallardo's,mexican,2
7217,morenita,mexican,2
7218,rock n tacos,mexican,1.8
7219,pollo's,mexican,2.4
7220,adobe restaurant,mexican,3
7221,mexico lingo,mexican,2
7222,iguanas taqueria,mexican,2.7
7223,taqueria,mexican,2.3
7224,high tech burrito,mexican,2.3
7225,coffee club too,mexican,2
7226,baja cactus restaurant,mexican,4
7227,la pinata #2,mexican,2.7
7228,viva mexico tropi-cal,mexican,2.7
7229,el palomar,mexican,3
7230,lisa's mexican restaurant,mexican,2.7
7231,fiesta del mar too,mexican,2.8
7232,tia theresa,mexican,2
7233,sandoval's mexican food and catering,mexican,2
7234,los gallos,mexican,3
7235,amanecer restaurant,mexican,3
7236,vineyards inn,mexican,2.3
7237,celia's,mexican,2.7
7238,cactus taqueria,mexican,3
7239,la villa,mexican,2.3
7240,taqueria el balazo,mexican,3.1
7241,el mexicolindo,mexican,2.8
7242,mexxi's,mexican,2
7243,gourmet mexican food,mexican,2
7244,gordo taqueria,mexican,2
7245,el meson del marichi,mexican,2.7
7246,senor' grill,mexican,3.3
7247,el lorito mexican restaurant and taqueria,mexican,3
7248,los panchos,mexican,2.5
7249,luna loca,mexican,3
7250,taqueria guadalajara,mexican,3
7251,the whole enchilada,mexican,2.7
7252,moss landing inn,mexican,2.3
7253,lighthouse cafe,mexican,2.3
7254,una mas,mexican,2
7255,peppers mexicali cafe,mexican,3.2
7256,cafe carlos,mexican,2
7257,aqui cal-mex grill,mexican,4
7258,luna loca,mexican,1.8
7259,guaymas,mexican,4.1
7260,una mas,mexican,2.3
7261,el toro loco,mexican,3
7262,el burrito loco taqueria,mexican,2.8
7263,pollo rey's,mexican,2.4
7264,joe's taco lounge,mexican,3
7265,muchos!,mexican,2.3
7266,cazadores,mexican,3.3
7267,las parrillas,mexican,3
7268,taco the town,mexican,3
7269,el molino taco grill,mexican,2.3
7270,chilo's mexicatessen,mexican,2.3
7271,pollo's,mexican,2.9
7272,porto-mex,mexican,3
7273,orale,mexican,2
7274,the forked tongue,mexican,2.3
7275,chico`s tacos,mexican,2.8
7276,el grullense,mexican,3
7277,las palomas tacqueria,mexican,3.3
7278,la cumbre taqueria,mexican,2.3
7279,cancun family mexican restraunt,mexican,2.7
7280,rojoz gourmet wraps,mexican,2.3
7281,la azteca,mexican,3
7282,cinco de mayo,mexican,3
7283,the cantina,mexican,2.7
7284,fernando's,mexican,2.7
7285,los compadres,mexican,2.7
7286,carnitas michoacan,mexican,2.3
7287,papagayo,mexican,2.7
7288,planet fresh gourmet burritos,mexican,3.4
7289,lupe's taqueria,mexican,2.7
7290,mondo burrito,mexican,2.3
7291,la vista restaurant & cabaret,mexican,2
7292,rancho las trancas,mexican,2
7293,angel's,mexican,2.7
7294,senora emma's,mexican,2.7
7295,chevy's mexican restaurant,mexican,2.3
7296,mi cocina & cantina,mexican,2.7
7297,little tampicos,mexican,3
7298,puerto vallarte mexican restaurant,mexican,2
7299,calistoga drive inn,mexican,2
7300,pollo rey,mexican,3.6
7301,brisas de acapulco,mexican,3.6
7302,gloria's taqueria,mexican,3.6
7303,new mecca cafe,mexican,3.6
7304,kabob house & deli,middle eastern,2.3
7305,falafel drive in,middle eastern,3.6
7306,opera plaza delicatessen,middle eastern,2.7
7307,gyros and falafel house,middle eastern,2.3
7308,ephesus,middle eastern,3.3
7309,kan zaman,middle eastern,3.4
7310,hayat's pastry and donut,middle eastern,2.7
7311,genghis khan kitehen,mongolian,2.3
7312,shangri-la,mongolian,2.7
7313,citrus north african grill,moroccan,2
7314,el mansour restaurants,moroccan,2.5
7315,marrakech moroccan restaurant,moroccan,1.5
7316,menara moroccan restaurant,moroccan,2.3
7317,kasbah,moroccan,2
7318,kathmandu west cuisine of nepal,nepalese,3.9
7319,annapurna,nepalese,3.4
7320,las tinajas restaurant,nicaraguan,3
7321,nicaragua restaurant,nicaraguan,2
7322,alexander's ristorante,northern italian,2.3
7323,caprice,nouveau,3.6
7324,metropolitan,nouveau,2.7
7325,moonraker,nouvelle,3.8
7326,stars palo alto,nouvelle,2.6
7327,late for the train,organic,2.5
7328,chez panisse,organic,4.4
7329,shalimar restaurant,pakistani,3.4
7330,zao,pan-pacific noodles,2.3
7331,viva la pasta,pasta,3.4
7332,food inc.,pasta,2.5
7333,piatti ristorante,pasta,3
7334,bighorn grill,pasta,3
7335,bar restaurant the quarterdeck,pasta,2.7
7336,bar restaurant the quarterdeck,pasta,2.7
7337,basil leaf,pasta,3.2
7338,pastas cafe,pasta,2.3
7339,maykadeh restaurant,persian,2
7340,kasra persian cuisine,persian,2
7341,maykadeh,persian,3.6
7342,rose international market,persian,2.7
7343,zeebah's kabob house,persian,3.6
7344,alejandro's reestaurant,peruvian,2.4
7345,contintental restaurant,peruvian,2
7346,tonitas peruvian restaurant,peruvian,2
7347,estampas peruanas,peruvian,2.8
7348,inca,peruvian,2
7349,la val's,pizza,3
7350,mac's pizza deli,pizza,2
7351,new york pizza,pizza,2.6
7352,pizza hut,pizza,2
7353,prime choice pizza,pizza,2
7354,round table pizza,pizza,2
7355,round table pizza,pizza,1.7
7356,village pizza,pizza,2.3
7357,zorbas pizza,pizza,2
7358,pasta & pizza house,pizza,2
7359,round table pizza of alamo,pizza,2
7360,gina's pizza,pizza,2.7
7361,goodfellas pizza,pizza,2
7362,la vals albany pizza,pizza,2.3
7363,round table pizza,pizza,2
7364,la prima pizza,pizza,2
7365,a's pizza,pizza,2
7366,aladino's pizzeria,pizza,2.7
7367,domino's pizza,pizza,2
7368,domino's pizza,pizza,2
7369,little ceasar's,pizza,2
7370,little ceasar's,pizza,2
7371,new york pizza,pizza,2
7372,papa d's pizza & pasta,pizza,2
7373,pizza hut,pizza,2.8
7374,prime time pizza,pizza,2
7375,rico's pizza,pizza,2
7376,skipolinis pizza,pizza,3.8
7377,straw hat pizza,pizza,2.3
7378,stuft pizza,pizza,2
7379,aptos pizza,pizza,2
7380,dominos pizza,pizza,2
7381,dominos pizza,pizza,2
7382,dominos pizza,pizza,2
7383,michael's pizza,pizza,2
7384,pizza amoreorporated,pizza,2
7385,pleasure pizza,pizza,2
7386,stuft pizza,pizza,2
7387,belmont pizza,pizza,2
7388,dominos pizza,pizza,2
7389,sammys pizza,pizza,2
7390,v-j's pizza,pizza,2
7391,little ceasar's,pizza,2
7392,pacifica pizza,pizza,2.5
7393,pizza hut,pizza,2
7394,pizza pirate,pizza,2.5
7395,rocket pizza,pizza,2
7396,arinell pizza,pizza,3.3
7397,blondies pizza,pizza,2.8
7398,blondies pizza,pizza,2.8
7399,cybelle's gilman,pizza,1.7
7400,domino's pizza,pizza,1.7
7401,fat slice,pizza,3
7402,l c pizza fast food restaurant,pizza,2
7403,la val's gardens,pizza,1.8
7404,la val's gardens,pizza,2.4
7405,leaning tower of pizza,pizza,2
7406,napoli pizza,pizza,2
7407,sals pizzaria,pizza,2
7408,zachary's chicago pizza,pizza,4.3
7409,bc pizza,pizza,2
7410,liberty pizza pasta & grill,pizza,1.7
7411,round table pizza,pizza,2
7412,brick oven pizza,pizza,2.7
7413,filling station pizza,pizza,2
7414,dominos pizza,pizza,2
7415,pizza etc,pizza,2.7
7416,renaldo's deli & pizza,pizza,2
7417,round table pizza,pizza,2
7418,round table pizza,pizza,2
7419,village host pizza,pizza,2
7420,village host pizza,pizza,2
7421,la prima pizza,pizza,2
7422,city pizza,pizza,2
7423,jacky boy's pizza,pizza,2
7424,luigi's pizzeria,pizza,2.3
7425,mountain mikes pizza,pizza,2
7426,nonnos pizza & pasta,pizza,2.7
7427,pagliaccios pizzaria,pizza,2
7428,palermo pizza,pizza,3.6
7429,pizza,pizza,2
7430,pizza chicago,pizza,3.4
7431,pizza hut,pizza,2
7432,pizza my dear,pizza,2
7433,pizza pronto,pizza,2
7434,pizza sportbar,pizza,2
7435,round table pizza,pizza,2
7436,roundtable pizza,pizza,2
7437,stuft pizza,pizza,2
7438,tony & alba's pizza,pizza,2.7
7439,big j's pizza,pizza,2
7440,little caesars pizza,pizza,2
7441,pizza hut,pizza,2
7442,straw hat pizza,pizza,2
7443,tony & albas pizza,pizza,2
7444,ace pizza,pizza,2
7445,domino's pizza,pizza,2
7446,l a pizza,pizza,2
7447,little caesar,pizza,2
7448,original sam's pizza,pizza,2
7449,pizza express,pizza,2
7450,pizza hut,pizza,2
7451,pizza towne,pizza,2
7452,pyzano's pizzeria,pizza,3.3
7453,round table pizza,pizza,2
7454,straw hat,pizza,2
7455,pyramid pizza,pizza,2
7456,round table pizza,pizza,2
7457,cybelles pizza,pizza,2
7458,aladinos pizzeria,pizza,2.3
7459,bronco billy's pizza palace,pizza,2
7460,domino's pizza,pizza,2
7461,little caesars pizza,pizza,2
7462,mt diablo pizza,pizza,2
7463,mt diablo pizza,pizza,2
7464,murphys pizza,pizza,2
7465,new york pizza,pizza,2
7466,pizza hut,pizza,2
7467,pizza hut,pizza,2
7468,pizza hut,pizza,2
7469,pizza palace,pizza,2
7470,rod's pizza,pizza,2
7471,round table pizza,pizza,2
7472,round table pizza,pizza,2
7473,round table pizza,pizza,2
7474,round table pizza,pizza,2
7475,round table pizza,pizza,2
7476,sbarro,pizza,2
7477,straw hat pizza,pizza,2
7478,strawhat pizza,pizza,2
7479,strictly to go pizzeria,pizza,2
7480,strictly to go pizzeria,pizza,3
7481,apollo pizza,pizza,3.1
7482,cicero's pizza,pizza,3.6
7483,dominos pizza,pizza,2
7484,gumbas pizza parlor,pizza,2
7485,j t mc hart's pizza & grill,pizza,2.3
7486,pizza hut,pizza,2
7487,pizza hut,pizza,2
7488,pizza jacks,pizza,2
7489,pizza presto,pizza,2
7490,amazen pizza & subs,pizza,2
7491,cybelles pizza of daly city,pizza,2
7492,golden gate pizza,pizza,2
7493,golden gate pizza,pizza,2
7494,little caesars pizza,pizza,2
7495,little caesars pizza,pizza,2
7496,luigi the pizzaman,pizza,2
7497,nizario's pizza,pizza,2
7498,pizza runners,pizza,2
7499,straw hat pizza,pizza,2
7500,top hill pizza,pizza,2
7501,toto's pizzeria daly city,pizza,2.6
7502,ascona pizza company,pizza,3.6
7503,garlex pizza & ribs,pizza,2.7
7504,pizza hut 758265,pizza,2
7505,primo's pizza & pasta inc,pizza,2.8
7506,round table pizza,pizza,2
7507,the pizza machine,pizza,2
7508,village pizza,pizza,1.7
7509,bronco billy's pizza palace,pizza,2
7510,domino's pizza,pizza,2
7511,little caesar's of dublin,pizza,2
7512,lucky pizza,pizza,2
7513,round table pizza,pizza,2
7514,round table pizza,pizza,2
7515,round table pizza parlor,pizza,2.3
7516,stuft pizza,pizza,2
7517,a's pizza,pizza,2
7518,pizza y taqueria los temos,pizza,2
7519,armadillo pizza,pizza,2
7520,chuck e cheeses,pizza,2.3
7521,pizza hut,pizza,2
7522,pizza roma,pizza,2.3
7523,domino's pizza,pizza,2
7524,pizza company,pizza,2
7525,poker pizza,pizza,2
7526,the pizza factory,pizza,2
7527,bettores pizza,pizza,2.7
7528,mickey's pizza store,pizza,2
7529,milano's pizza,pizza,2.3
7530,warszawa polish cuisine restau,pizza,2
7531,barvos pizza,pizza,2
7532,bravos pizza restaurant,pizza,2
7533,castle pizza,pizza,2
7534,castle pizza,pizza,2
7535,cenario's pizza,pizza,2
7536,domino's pizza,pizza,2
7537,little ceasar's,pizza,2
7538,mountain mikes pizza,pizza,2
7539,murphy's pizza,pizza,2
7540,pacifica pizza,pizza,2
7541,pizza hut,pizza,2
7542,sbarro,pizza,2
7543,shakeys pizza parlor,pizza,2
7544,straw hat,pizza,2
7545,pizza factory,pizza,2
7546,dominos pizza,pizza,2
7547,go getters pizza,pizza,3.4
7548,godfather's pizza,pizza,2
7549,pacific gourmet pizza,pizza,3.2
7550,pirro's pizzeria,pizza,2
7551,pizza chalet,pizza,2
7552,pizza hut,pizza,2
7553,round table pizza,pizza,2.8
7554,bolos pizza,pizza,2
7555,bolos pizza,pizza,2
7556,bronco billy's pizza palace,pizza,2.7
7557,domino's pizza,pizza,2
7558,domino's pizza,pizza,2
7559,domino's pizza,pizza,2
7560,domino's pizza,pizza,2
7561,domino's pizza,pizza,2
7562,h & h pizza,pizza,2
7563,hg pizza,pizza,2
7564,hg pizza,pizza,2
7565,hg pizza,pizza,2
7566,j t mchart pizza & grill,pizza,2
7567,kashmiri pizza,pizza,2
7568,little caesars pizza,pizza,2
7569,lucia's pizza,pizza,3
7570,m l pizza,pizza,2
7571,mama elena pizza,pizza,2
7572,mission pizza,pizza,3.1
7573,mountain mikes,pizza,2.3
7574,murphy's pizza,pizza,2
7575,new york pizza,pizza,2
7576,pizza deport,pizza,2
7577,pizza depot,pizza,2
7578,pizza hut,pizza,2
7579,pizza italia,pizza,2.7
7580,sicily pizza,pizza,2
7581,straw hat,pizza,2
7582,straw hat,pizza,2
7583,straw hat,pizza,2
7584,stuft pizza,pizza,3.5
7585,mission pizza to go,pizza,2.7
7586,stuft pizza,pizza,3
7587,usa pizza,pizza,2
7588,d & d pizza,pizza,2
7589,little caesars pizza,pizza,2
7590,mama's two for one pizza,pizza,2
7591,pinocchio's pizza no one,pizza,2
7592,pinocchio's pizza no two,pizza,2
7593,pizza cove,pizza,2
7594,pizza hut,pizza,2
7595,pizza n stuff,pizza,2
7596,round table pizza,pizza,2
7597,straw hat pizza,pizza,2
7598,stuft pizza,pizza,2
7599,the dutchman's pizza,pizza,1.7
7600,harbor pizza,pizza,1.6
7601,round table pizza,pizza,1.8
7602,straw hat pizza,pizza,1.8
7603,al romano's pizza,pizza,2
7604,al romanos,pizza,2
7605,bronco billy's pizza palace,pizza,2
7606,bronco billy's pizza palace,pizza,2
7607,bronco billy's pizza palace,pizza,2
7608,california pizza,pizza,2
7609,chuck e cheese,pizza,1.7
7610,domino's pizza,pizza,2
7611,gateway pizza,pizza,2
7612,liberty pizza,pizza,2
7613,little caesar,pizza,2
7614,little caesars pizza,pizza,2
7615,mountain trappers pizza,pizza,2
7616,new york pizza,pizza,2
7617,pizza hut,pizza,2
7618,pizza towne,pizza,2
7619,round table pizza,pizza,2
7620,round table pizza,pizza,2
7621,round table pizza,pizza,2
7622,round table pizza,pizza,2
7623,round table pizza rest,pizza,2
7624,sbarro,pizza,2
7625,straw hat pizza,pizza,2
7626,superway pizza,pizza,2
7627,ye-olde pizza joynt,pizza,3.3
7628,jamalos pizza & pasta,pizza,2
7629,jamalos pizza & pasta,pizza,2
7630,bevo,pizza,2
7631,mountain mike's pizza,pizza,2
7632,round table pizza,pizza,2
7633,round table pizza,pizza,2
7634,round table pizza,pizza,2
7635,round table pizza,pizza,2
7636,round table pizza,pizza,2
7637,round table pizza,pizza,2
7638,round table pizza,pizza,2
7639,round table pizza,pizza,2
7640,sams pizza pasta & salads,pizza,2
7641,straw hat pizza,pizza,2
7642,cybelles pizza,pizza,2
7643,dolly's pizza,pizza,2
7644,four corners pizza,pizza,2
7645,four corners pizza & pasta,pizza,2
7646,liberty pizza,pizza,2
7647,little caesar,pizza,2
7648,magoos pizza,pizza,2.7
7649,pizza hut,pizza,2
7650,round table pizza,pizza,2.3
7651,round table pizza,pizza,2
7652,russ pizza restaurant,pizza,3
7653,w & w pizza inc,pizza,2
7654,dominos pizza,pizza,2
7655,murphy's pizza take & bake,pizza,3
7656,round table pizza,pizza,2
7657,little caesars pizza,pizza,2
7658,mountain mikes pizza,pizza,2
7659,nonno's pizza & pasta,pizza,2
7660,pizza time theatre,pizza,2
7661,round table pizza,pizza,1.7
7662,stuft pizza,pizza,2
7663,stuft pizza,pizza,2
7664,t-bird's of los gatos,pizza,3.8
7665,the pizza broker,pizza,1.7
7666,willow street wood fired pizza ls,pizza,2.8
7667,bella roma pizza,pizza,1.7
7668,de vinos pizza,pizza,2
7669,domino's pizza,pizza,2
7670,pacifica pizza,pizza,2.7
7671,round table pizza of martinez,pizza,2.3
7672,applewood inn,pizza,3.4
7673,pizza hut,pizza,2
7674,round table pizza,pizza,2
7675,round table pizza,pizza,2
7676,round table pizza,pizza,2
7677,tony's pizza,pizza,2
7678,dominos pizza,pizza,2
7679,dominos pizza,pizza,2
7680,little caesars pizza,pizza,2
7681,straw hat pizza,pizza,2
7682,zorba's pizza,pizza,2
7683,dominos pizza,pizza,2
7684,magoos pizza,pizza,2.3
7685,no name pizza co oakley,pizza,2
7686,no name pizza company,pizza,2
7687,pizza box,pizza,2
7688,pizza depot,pizza,2.7
7689,pizza hut,pizza,2
7690,rockys pizza,pizza,2
7691,round table pizza,pizza,2.3
7692,savory chicken & pizza,pizza,2
7693,straw hat pizza,pizza,2
7694,stuft pizza,pizza,1.8
7695,round table pizza,pizza,2
7696,lamorinda pizza,pizza,2.3
7697,mountain mike's pizza,pizza,2
7698,round table pizza of benicia,pizza,2
7699,the pizza place,pizza,2
7700,little caesars pizza,pizza,2.7
7701,mountain mike's pizza,pizza,2.8
7702,nonnos pizza & pasta,pizza,2
7703,pizza hut,pizza,2
7704,round table pizza,pizza,2.7
7705,stuft pizza,pizza,2.5
7706,applewood pizza,pizza,3.2
7707,cybelle's pizza,pizza,2
7708,d j 's gourmet pizza,pizza,2
7709,family pizza place,pizza,2.8
7710,fast pizza delivery,pizza,2.8
7711,frankie johnnie & luigi too,pizza,3.2
7712,giorgio's pizza house,pizza,2
7713,little caesars pizza,pizza,2
7714,mountain mike's pizza,pizza,3
7715,mountain mikes pizza,pizza,2
7716,ny style pizza afghan spclty,pizza,2.3
7717,pizza hut,pizza,2
7718,pizza works,pizza,2
7719,pontillo's pizzeria,pizza,3.8
7720,stuft pizza,pizza,2.9
7721,tony & alba's pizza,pizza,3.8
7722,danellis pizza,pizza,2
7723,domino's pizza,pizza,2
7724,fazerrati's pizza,pizza,2
7725,great american pizza,pizza,2
7726,little ceasar's,pizza,2
7727,murphey's pizza,pizza,2
7728,murphy's take n bake pizza,pizza,2
7729,murphys pizza,pizza,2
7730,pa pa joe's pizza,pizza,2
7731,round table pizza,pizza,2
7732,round table pizza,pizza,2
7733,your mamas pizza,pizza,2
7734,domino's pizza,pizza,2
7735,hg pizza,pizza,2
7736,hg pizza,pizza,2
7737,ken & dan's pizza,pizza,2.7
7738,little caesars pizza,pizza,2
7739,pizza hut,pizza,2
7740,pizza shack,pizza,2
7741,shakers pizza,pizza,2
7742,super pizza,pizza,2
7743,vitos pizza,pizza,2.7
7744,you be's pizza,pizza,2
7745,bayside pizza,pizza,2
7746,bayside pizza,pizza,2
7747,bayside pizza,pizza,2
7748,bella pizza,pizza,2
7749,coliseum pizza,pizza,2
7750,college cybelles,pizza,2
7751,cybelle's pizza,pizza,2
7752,cybelles pizza restaurant,pizza,2
7753,davinci's pasta & pizza ltd,pizza,2.3
7754,flamingo pizza restaurant,pizza,2
7755,four star pizza,pizza,2
7756,its a pizza,pizza,2
7757,leaning tower of pizza-oakland,pizza,2
7758,little caesars,pizza,2
7759,lo-coco's restaurant & pizzeria,pizza,3.3
7760,n giovanni pizza,pizza,2
7761,oak a pizza,pizza,2.7
7762,oakland pizza,pizza,2
7763,piazza pizzeria,pizza,2
7764,pizza deli,pizza,2
7765,pizza hut,pizza,2
7766,pizza hut,pizza,2
7767,pizza hut,pizza,2
7768,pizza rama,pizza,2
7769,pizza rustaci cafe ltd,pizza,3.2
7770,pizza station,pizza,2
7771,pizzeria guglielmo,pizza,3
7772,romeo's pizza,pizza,2
7773,round table pizza,pizza,2
7774,round table pizza,pizza,2
7775,round table pizza,pizza,2
7776,round table pizza,pizza,1.7
7777,round table pizza,pizza,2
7778,round table pizza,pizza,2
7779,saratoga pizzeria & restaurant,pizza,2
7780,sicilian pizza,pizza,2
7781,theo's pizza,pizza,2
7782,yummie pizza,pizza,2
7783,zachary's chicago pizza,pizza,4
7784,mountain mike's pizza,pizza,2
