"id_rest","street_num","street_name","city"
7548,393,"vintage park dr # 200","foster city"
7549,1080,"shell blvd # d","foster city"
7550,909,"clipper ln","foster city"
7551,969,"edgewater blvd # d","foster city"
7552,1141,"triton dr","foster city"
7553,1070,"foster city blvd","foster city"
7554,3691,"thornton ave","fremont"
7555,40923,"grimmer blvd","fremont"
7556,37651,"niles blvd","fremont"
7557,3691,"thornton ave","fremont"
7558,38003,"mission blvd","fremont"
7559,40923,"grimmer blvd","fremont"
7560,46678,"mohave dr","fremont"
7561,46678,"mohave dr","fremont"
7562,46600,"mission blvd","fremont"
7563,37480,"fremont blvd","fremont"
7564,40831,"fremont blvd","fremont"
7565,4922,"paseo padre pky","fremont"
7566,34400,"fremont blvd","fremont"
7567,40733,"chapel way","fremont"
7568,4376,"thornton ave","fremont"
7569,700,"mowry ave ste d","fremont"
7570,43976,"rosemere dr","fremont"
7571,40645,"fremont blvd ste 20","fremont"
7572,43468,"ellsworth st","fremont"
7573,3952,"washington blvd","fremont"
7574,4492,"norocco cir","fremont"
7575,41300,"fremont blvd","fremont"
7576,3395,"walnut ave","fremont"
7577,43450,"grimmer blvd","fremont"
7578,39010,"argonaut way","fremont"
7579,3555,"peralta blvd","fremont"
7580,32730,"alvarado blvd","fremont"
7581,4075,"thornton ave","fremont"
7582,40655,"grimmer blvd","fremont"
7583,46465,"mission blvd","fremont"
7584,39447,"fremont blvd","fremont"
7585,1572,"washington blvd","fremont"
7586,1572,"washington blvd","fremont"
7587,2000,"driscoll rd ste k","fremont"
7588,353,"e 10th st","gilroy"
7589,1340,"1st st","gilroy"
7590,7901,"westwood dr # g","gilroy"
7591,9325,"monterey rd","gilroy"
7592,7041,"monterey st","gilroy"
7593,303,"1st st","gilroy"
7594,1171,"1st st","gilroy"
7595,150,"leavesley rd # b","gilroy"
7596,815,"1st st","gilroy"
7597,1053,"1st st","gilroy"
7598,340,"e 10th st","gilroy"
7599,6940,"chestnut st","gilroy"
7600,468,"myrtle st","half moon bay"
7601,50,"cabrillo hwy n # 7","half moon bay"
7602,186,"san mateo rd","half moon bay"
7603,24261,"mission blvd","hayward"
7604,24261,"mission blvd","hayward"
7605,26775,"hayward blvd","hayward"
7606,1273,"industrial pky w # 390","hayward"
7607,1273,"industrial pky w # 39","hayward"
7608,29587,"mission blvd","hayward"
7609,24243,"hesperian blvd","hayward"
7610,2272,"rose hill st","hayward"
7611,24933,"santa clara st # a4","hayward"
7612,499,"w a st","hayward"
7613,338,"w tennyson rd # 2","hayward"
7614,26941,"aberdeen pl","hayward"
7615,25849,"mission blvd","hayward"
7616,665,"w tennyson rd","hayward"
7617,24748,"hesperian blvd","hayward"
7618,42,"blossom way","hayward"
7619,22457,"foothill blvd","hayward"
7620,157,"harder rd","hayward"
7621,1108,"w tennyson rd","hayward"
7622,31147,"mission blvd","hayward"
7623,20906,"mission blvd","hayward"
7624,22,"southland mall","hayward"
7625,888,"w a st","hayward"
7626,27973,"leidig ct","hayward"
7627,19510,"hesperian blvd","hayward"
7628,844,"willow ave ste a-11","hercules"
7629,844,"willow ave ste a11","hercules"
7630,341,"tres pinos rd ste 103-b","hollister"
7631,580,"tres pinos rd","hollister"
7632,340,"hawkins st","hollister"
7633,340,"hawkins st","hollister"
7634,NA,"","hollister"
7635,NA,"","hollister"
7636,NA,"","hollister"
7637,NA,"","hollister"
7638,NA,"","hollister"
7639,NA,"","hollister"
7640,648,"5th st # rear","hollister"
7641,191,"san felipe rd # a","hollister"
7642,3531,"plaza way","lafayette"
7643,3322,"mount diablo blvd ste d","lafayette"
7644,5,"smoke tree ct","lafayette"
7645,5,"smoke tree ct","lafayette"
7646,978,"murrieta blvd","livermore"
7647,1092,"e stanley blvd","livermore"
7648,364,"s livermore ave","livermore"
7649,282,"s l st","livermore"
7650,1540,"1st st","livermore"
7651,4098,"east ave","livermore"
7652,186,"maple st","livermore"
7653,90,"s l st","livermore"
7654,973,"fremont ave","los altos"
7655,630,"fremont ave # a","los altos"
7656,4400,"el camino real","los altos"
7657,15466,"los gatos blvd","los gatos"
7658,430,"n santa cruz ave","los gatos"
7659,1516,"pollard rd","los gatos"
7660,14107,"winchester blvd # t","los gatos"
7661,57,"n santa cruz ave","los gatos"
7662,15525,"los gatos blvd # d","los gatos"
7663,15525,"los gatos blvd # d","los gatos"
7664,444,"n santa cruz ave","los gatos"
7665,NA,"and tasman st","san jose"
7666,20,"s santa cruz ave ste 218","los gatos"
7667,4040,"alhambra ave","martinez"
7668,2416,"willow tree ln","martinez"
7669,1622,"pacheco blvd","martinez"
7670,500,"main st","martinez"
7671,504,"center ave","martinez"
7672,989,"d el camino real","menlo park"
7673,3415,"middlefield rd","menlo park"
7674,1225,"el camino real","menlo park"
7675,NA,"","menlo park"
7676,3130,"alpine rd","menlo park"
7677,820,"willow rd","menlo park"
7678,1295,"tuolumne rd","millbrae"
7679,1621,"el camino real","millbrae"
7680,660,"magnolia ave","millbrae"
7681,349,"broadway","millbrae"
7682,1567,"el camino real","millbrae"
7683,106,"dempsey rd","milpitas"
7684,560,"n abel st","milpitas"
7685,966,"hanson ct","milpitas"
7686,966,"hanson ct","milpitas"
7687,1513,"kennedy dr","milpitas"
7688,42,"dixon rd","milpitas"
7689,102,"s park victoria dr","milpitas"
7690,76,"s abel st","milpitas"
7691,79,"s abbott ave","milpitas"
7692,1557,"landess ave","milpitas"
7693,1350,"s park victoria dr # 46","milpitas"
7694,1426,"dempsey rd","milpitas"
7695,10351,"orange ave","monte vista"
7696,382,"park st","moraga"
7697,504,"center st","moraga"
7698,278,"deerfield dr","moraga"
7699,1375,"moraga way # d","moraga"
7700,16999,"monterey rd # b","morgan hill"
7701,201,"tennant sta","morgan hill"
7702,435,"vineyard town ctr","morgan hill"
7703,16375,"monterey rd","morgan hill"
7704,16740,"monterey st","morgan hill"
7705,301,"vineyard town ctr","morgan hill"
7706,903,"e el camino real","mountain view"
7707,2570,"w el camino real ste 200","mountain view"
7708,867,"w evelyn ave","mountain view"
7709,2464,"w el camino real","mountain view"
7710,1482,"w el camino real","mountain view"
7711,939,"w. el camino real","mountain view"
7712,939,"w el camino real","mountain view"
7713,580,"n rengstorff ave","mountain view"
7714,2000,"w el camino real","mountain view"
7715,1724,"miramonte ave","mountain view"
7716,327,"moffett blvd # j","mountain view"
7717,1955,"w el camino real","mountain view"
7718,225,"e middlefield rd # 2","mountain view"
7719,615,"s rengstorff ave","mountain view"
7720,191,"castro st","mountain view"
7721,619,"escuela ave","mountain view"
7722,1570,"silver trl","napa"
7723,3195,"jefferson st","napa"
7724,1517,"w imola ave","napa"
7725,2983,"jefferson st","napa"
7726,1348,"trancas st","napa"
7727,1147,"broadway","napa"
7728,2,"soscol & bel aire center","napa"
7729,3484,"westminster way","napa"
7730,1121,"lincoln ave","napa"
7731,701,"lincoln ave","napa"
7732,3331,"solano ave","napa"
7733,2410,"jefferson st","napa"
7734,35248,"newark blvd","newark"
7735,35118,"newark blvd","newark"
7736,5544,"thornton ave","newark"
7737,5849,"jarvis ave","newark"
7738,6180,"jarvis ave ste w","newark"
7739,35201,"newark blvd","newark"
7740,5454,"central ave","newark"
7741,36601,"newark blvd # 58","newark"
7742,36565,"newark blvd","newark"
7743,39974,"cedar blvd","newark"
7744,5409,"central ave # 8","newark"
7745,1204,"fruitvale ave","oakland"
7746,3360,"grand ave","oakland"
7747,3639,"macarthur blvd","oakland"
7748,6638,"bancroft ave","oakland"
7749,655,"98th ave","oakland"
7750,7270,"sayre dr","oakland"
7751,6468,"moraga ave","oakland"
7752,70,"eastmont mall","oakland"
7753,1814,"franklin st","oakland"
7754,1604,"e 14th st","oakland"
7755,536,"lake park ave","oakland"
7756,248,"grand ave","oakland"
7757,498,"wesley ave","oakland"
7758,10329,"e 14th st","oakland"
7759,4270,"piedmont ave","oakland"
7760,6211,"shattuck ave","oakland"
7761,4717,"foothill blvd","oakland"
7762,2854,"mountain blvd","oakland"
7763,500,"12th st ste 111","oakland"
7764,4166,"macarthur blvd","oakland"
7765,2603,"fruitvale ave","oakland"
7766,10807,"macarthur blvd","oakland"
7767,6341,"shattuck ave","oakland"
7768,138,"14th st","oakland"
7769,5422,"college ave","oakland"
7770,4919,"telegraph ave","oakland"
7771,5461,"college ave","oakland"
7772,1422,"broadway","oakland"
7773,2045,"macarthur blvd","oakland"
7774,10700,"macarthur blvd","oakland"
7775,398,"grand ave","oakland"
7776,3655,"piedmont ave sp f014","oakland"
7777,4184,"piedmont ave # e","oakland"
7778,2071,"mountain blvd","oakland"
7779,3936,"telegraph ave","oakland"
7780,5941,"macarthur blvd","oakland"
7781,1956,"webster st","oakland"
7782,8431,"e 14th st","oakland"
7783,5801,"college ave","oakland"
7784,2091,"main st","oakley"
7785,290,"highway 4","oakley"
7786,14,"francisco ct","orinda"
7787,19,"orinda way # a-b","orinda"
7788,1005,"terra nova blvd # a","pacifica"
7789,1301,"palmetto ave # c","pacifica"
7790,442,"manor plz","pacifica"
7791,1005,"terra nova blvd","pacifica"
7792,4625,"cabrillo hwy","pacifica"
7793,671,"parkview ct","pacifica"
7794,1285,"linda mar blvd","pacifica"
7795,549,"oceana blvd","pacifica"
7796,531,"cowper st","palo alto"
7797,2275,"el camino real","palo alto"
7798,2730,"middlefield rd","palo alto"
7799,325,"hamilton ave","palo alto"
7800,4115,"el camino real","palo alto"
7801,335,"university ave","palo alto"
7802,2999,"el camino real","palo alto"
7803,541,"ramona st","palo alto"
7804,2313,"birch st","palo alto"
7805,NA,"& country village","palo alto"
7806,702,"colorado ave","palo alto"
7807,739,"la para ave","palo alto"
7808,3407,"alma st","palo alto"
7809,2749,"de la briandais ct","pinole"
7810,2646,"appian way ste 27","pinole"
7811,2830,"pinole valley rd","pinole"
7812,1211,"tara hills dr","pinole"
7813,2701,"pinole valley rd","pinole"
7814,1071,"tara hills dr","pinole"
7815,4000,"railroad","pittsburg"
7816,2099,"railroad","pittsburg"
7817,248,"atlantic ave","pittsburg"
7818,3724,"railroad","pittsburg"
7819,1441,"e leland rd # b","pittsburg"
7820,4001,"railroad","pittsburg"
7821,2711,"willow pass rd","pittsburg"
7822,2261,"railroad","pittsburg"
7823,1285,"e leland rd","pittsburg"
7824,1331,"buchanan rd","pittsburg"
7825,1025,"contra costa blvd","pleasant hill"
7826,1649,"contra costa blvd","pleasant hill"
7827,2001,"contra costa blvd # a40","pleasant hill"
7828,508,"contra costa blvd","pleasant hill"
7829,1420,"contra costa blvd # b","pleasant hill"
7830,1660,"contra costa blvd ste a","pleasant hill"
7831,1749,"vconra costa blvd","pleasant hill"
7832,1938,"oak park blvd","pleasant hill"
7833,85,"chilpancingo pky","pleasant hill"
7834,85,"chilpancingo pky","pleasant hill"
7835,443,"main st","pleasanton"
7836,288,"main st","pleasanton"
7837,3120,"santa rita rd ste h","pleasanton"
7838,5424,"sunol blvd ste 8","pleasanton"
7839,5321,"hopyard rd ste d","pleasanton"
7840,927,"main st","pleasanton"
7841,5548,"springdale ave # d","pleasanton"
7842,915,"main st # d","pleasanton"
7843,5653,"stoneridge dr ste 111","pleasanton"
7844,5653,"stoneridge dr ste 111","pleasanton"
7845,2953,"hopyard rd","pleasanton"
7846,5653,"stoneridge dr ste 111","pleasanton"
7847,6075,"w las positas blvd","pleasanton"
7848,821,"winslow st","redwood city"
7849,1836,"el camino real","redwood city"
7850,2193,"roosevelt ave","redwood city"
7851,120,"el camino real","redwood city"
7852,600,"whipple ave","redwood city"
7853,3205,"oak knoll dr","redwood city"
7854,711,"el camino real","redwood city"
7855,3710,"florence st","redwood city"
7856,1483,"broadway","redwood city"
7857,373,"main st","redwood city"
7858,4801,"valley view rd # d","richmond"
7859,2800,"hilltop mall rd","richmond"
7860,353,"24th st","richmond"
7861,151,"park pl","richmond"
7862,13100,"san pablo ave","richmond"
7863,12221,"san pablo ave","richmond"
7864,201,"main st","rio vista"
7865,687,"parker ave","rodeo"
7866,360,"parker ave","rodeo"
7867,334,"grand ave","south san francisco"
7868,113,"grand ave","south san francisco"
7869,1129,"el camino real","south san francisco"
7870,608,"linden ave","south san francisco"
7871,158,"s spruce ave","south san francisco"
7872,202,"grand ave","south san francisco"
7873,553,"el camino real","south san francisco"
7874,20,"chestnut ave","south san francisco"
7875,2227,"gellert blvd","south san francisco"
7876,146,"hazelwood dr","south san francisco"
7877,1010,"adams st","saint helena"
7878,730,"kains ave","san bruno"
7879,24,"bayhill shopping ctr","san bruno"
7880,1690,"el camino real","san bruno"
7881,1065,"holly st","san carlos"
7882,1494,"el camino real","san carlos"
7883,1336,"el camino real","san carlos"
7884,366,"el camino real","san carlos"
7885,655,"skyway ste 101","san carlos"
7886,240,"el camino real","san carlos"
7887,2077,"hayes st","san francisco"
7888,800,"stanyan st.","san francisco"
7889,1070,"leigh ave","san jose"
7890,2039,"woodard rd","san jose"
7891,135,"w santa clara st","san jose"
7892,1535,"s winchester blvd","san jose"
7893,4126,"monterey hwy","san jose"
7894,2074,"lincoln ave # f","san jose"
7895,5175,"moorpark ave # 4b","san jose"
7896,5039,"almaden expy","san jose"
7897,1655,"alum rock ave","san jose"
7898,4157,"hamilton ave","san jose"
7899,3853,"7 trees blvd","san jose"
7900,576,"e santa clara st","san jose"
7901,2648,"alum rock ave","san jose"
7902,1909,"tully rd","san jose"
7903,1080,"blossom hill rd # e","san jose"
7904,6175,"santa teresa blvd","san jose"
7905,1558,"ambergrove dr","san jose"
7906,1387,"mcquesten dr # a","san jose"
7907,5251,"camden ave # e","san jose"
7908,459,"s capitol ave ste 9","san jose"
7909,244,"race st","san jose"
7910,461,"blossom hill rd # b","san jose"
7911,2845,"meridian ave # a","san jose"
7912,1211,"park ave ste 214","san jose"
7913,5750,"orchard park dr","san jose"
7914,1476,"fruitdale ave","san jose"
7915,754,"almeria dr","san jose"
7916,3469,"mckee rd","san jose"
7917,1631,"e capitol expy","san jose"
7918,150,"e san carlos st","san jose"
7919,851,"clearview dr","san jose"
7920,171,"branham ln ste 1","san jose"
7921,120,"e san carlos st","san jose"
7922,1848,"story rd","san jose"
7923,6081,"meridian ave # a","san jose"
7924,2769,"el monte way","san jose"
7925,2815,"s white rd","san jose"
7926,527,"s almaden ave","san jose"
7927,7042,"santa teresa blvd","san jose"
7928,2811,"story rd # b","san jose"
7929,6352,"benzo dr","san jose"
7930,4025,"senter rd","san jose"
7931,1179,"branham ln","san jose"
7932,1659,"branham ln # g","san jose"
7933,1809,"e capitol expy","san jose"
7934,2160,"constitution dr","san jose"
7935,1712,"meridian ave","san jose"
7936,3085,"mckee rd","san jose"
7937,1306,"s winchester blvd # 711","san jose"
7938,1047,"saratoga sunnyvale rd # b","san jose"
7939,1590,"oakland rd # b-108","san jose"
7940,976,"lundy ave","san jose"
7941,5679,"snell ave # d","san jose"
7942,851,"clearview dr","san jose"
7943,418,"w capitol expy","san jose"
7944,900,"branham ln","san jose"
7945,6191,"santa teresa blvd","san jose"
7946,393,"n capitol ave","san jose"
7947,431,"blossom hill rd","san jose"
7948,2285,"mckee rd","san jose"
7949,135,"w santa clara st","san jose"
7950,1773,"hillsdale ave","san jose"
7951,52,"keyes st","san jose"
7952,190,"e santa clara st","san jose"
7953,4605,"cherry ave","san jose"
7954,1532,"branham ln","san jose"
7955,5689,"cottle rd","san jose"
7956,5475,"snell ave","san jose"
7957,199,"race st","san jose"
7958,3094,"story rd","san jose"
7959,700,"s winchester blvd","san jose"
7960,3245,"sierra rd # a","san jose"
7961,1468,"s 1st st","san jose"
7962,6084,"springer way","san jose"
7963,NA,"","san jose"
7964,NA,"","san jose"
7965,670,"river oaks pky # a","san jose"
7966,NA,"","san jose"
7967,1711,"mckee rd # h","san jose"
7968,2852,"alum rock ave","san jose"
7969,2351,"mckee rd","san jose"
7970,3253,"stevens creek blvd","san jose"
7971,6217,"santa teresa blvd","san jose"
7972,6857,"castlerock dr","san jose"
7973,1015,"e capitol expy","san jose"
7974,6075,"snell ave","san jose"
7975,5440,"thornwood dr # a","san jose"
7976,5385,"camden ave","san jose"
7977,1175,"lincoln ave","san jose"
7978,1125,"s bascom ave","san jose"
7979,4302,"moorpark ave","san jose"
7980,6138,"bollinger rd","san jose"
7981,2075,"bering dr ste a","san jose"
7982,2075,"bering dr # a","san jose"
7983,2075,"bering dr ste a","san jose"
7984,2075,"bering dr # a","san jose"
7985,2075,"bering dr ste a","san jose"
7986,3212,"s white rd","san jose"
7987,2129,"morrill ave","san jose"
7988,1159,"redmond ave","san jose"
7989,6902,"almaden expy # d","san jose"
7990,1371,"kooser rd","san jose"
7991,1130,"lucretia ave # e","san jose"
7992,124,"blossom hill rd ste b","san jose"
7993,1391,"ridgewood dr","san jose"
7994,1535,"meridian ave","san jose"
7995,5965,"almaden expy","san jose"
7996,5631,"cottle rd","san jose"
7997,49,"n 33rd st","san jose"
7998,1089,"saratoga sunnyvale rd","san jose"
7999,2029,"camden ave","san jose"
8000,2618,"union ave","san jose"
8001,1275,"piedmont rd","san jose"
8002,2649,"senter rd","san jose"
8003,148,"s jackson ave","san jose"
8004,1814,"hillsdale ave # d","san jose"
8005,5304,"monterey hwy","san jose"
8006,3852,"monterey hwy","san jose"
8007,4233,"moorpark ave","san jose"
8008,1080,"saratoga ave ste 1","san jose"
8009,2590,"s bascom ave # a","san jose"
8010,2590,"s bascom ave # a","san jose"
8011,1072,"willow st","san jose"
8012,485,"e 14th st","san leandro"
8013,1768,"e 14th st","san leandro"
8014,16308,"e 14th st","san leandro"
8015,1356,"fairmont dr","san leandro"
8016,15253,"hesperian blvd # 2","san leandro"
8017,15253,"hesperian blvd # b2","san leandro"
8018,2198,"e 14th st","san leandro"
8019,1517,"virginia st","san leandro"
8020,1221,"manor blvd","san leandro"
8021,13700,"doolittle dr","san leandro"
8022,1359,"washington ave","san leandro"
8023,1258,"davis st","san leandro"
8024,14680,"washington ave","san leandro"
8025,2194,"edison ave ste l","san leandro"
8026,16240,"blvd","san leandro"
8027,1269,"bockman rd","san lorenzo"
8028,15813,"channel st","san lorenzo"
8029,15812,"hesperian blvd","san lorenzo"
8030,17900,"hesperian blvd","san lorenzo"
8031,39,"e lewelling blvd","san lorenzo"
8032,15922,"hesperian blvd","san lorenzo"
8033,14020,"columbet ave","san martin"
8034,600,"s norfolk st","san mateo"
8035,35,"laurie meadows dr.","san mateo"
8036,69,"e 3rd ave","san mateo"
8037,440,"s norfolk st # 221","san mateo"
8038,15,"n kingston st","san mateo"
8039,320,"s b st","san mateo"
8040,212,"2nd ave","san mateo"
8041,770,"polhemus rd","san mateo"
8042,4060,"s el camino real # e","san mateo"
8043,240,"e 3rd ave","san mateo"
8044,1214,"s el camino real","san mateo"
8045,112,"crystal springs shop ctr","san mateo"
8046,61,"43rd ave","san mateo"
8047,372,"hillsdale mall","san mateo"
8048,13501,"san pablo ave ste e","san pablo"
8049,2250,"broadway","san pablo"
8050,2325,"rd","san pablo"
8051,14501,"san pablo ave","san pablo"
8052,503,"san pablo towne ctr","san pablo"
8053,2626,"meadow glen dr","san ramon"
8054,2551,"san ramon valley blvd #104","san ramon"
8055,2551,"san ramon valley blvd","san ramon"
8056,450,"market pl","san ramon"
8057,2415,"san ramon valley blvd # 8","san ramon"
8058,12149,"alcosta blvd","san ramon"
8059,2468,"san ramon valley blvd","san ramon"
8060,3581,"homestead rd","santa clara"
8061,3207,"cabrillo ave","santa clara"
8062,2000,"newhall st","santa clara"
8063,3436,"el camino real","santa clara"
8064,2943,"benton st","santa clara"
8065,202,"saratoga ave","santa clara"
8066,2325,"el camino real # 104","santa clara"
8067,1576,"halford ave","santa clara"
8068,2635,"french st","santa clara"
8069,3568,"homestead rd","santa clara"
8070,2695,"el camino real","santa clara"
8071,2797,"park ave ste 200","santa clara"
8072,3384,"kenyon dr","santa clara"
8073,300,"bellomy st","santa clara"
8074,3775,"lafayette st","santa clara"
8075,845,"almar ave","santa cruz"
8076,1917,"mission st","santa cruz"
8077,103,"cliff st","santa cruz"
8078,1820,"mission st","santa cruz"
8079,1116,"pacific ave # b","santa cruz"
8080,381,"soquel ave","santa cruz"
8081,3715,"portola dr","santa cruz"
8082,1705,"mission st","santa cruz"
8083,2222,"e cliff dr # d","santa cruz"
8084,817,"soquel ave","santa cruz"
8085,12840,"saratoga ave","saratoga"
8086,18572,"prospect rd # a","saratoga"
8087,12850,"saratoga sunnyvale rd","saratoga"
8088,18480,"prospect rd","saratoga"
8089,12180,"saratoga sunnyvale rd","saratoga"
8090,245,"mount hermon rd ste t","scotts valley"
8091,2690,"41st ave","soquel"
8092,4724,"soquel dr","soquel"
8093,615,"caliente dr","sunnyvale"
8094,1220,"crossman ave # 110","sunnyvale"
8095,1234,"s wolfe rd","sunnyvale"
8096,176,"s murphy ave","sunnyvale"
8097,1090,"essex ave","sunnyvale"
8098,932,"e el camino real","sunnyvale"
8099,568,"e el camino real # b","sunnyvale"
8100,871,"w. el camino real","sunnyvale"
8101,919,"e duane ave","sunnyvale"
8102,1241,"w el camino real","sunnyvale"
8103,1018,"w washington ave","sunnyvale"
8104,860,"old san francisco rd","sunnyvale"
8105,1066,"e el camino real","sunnyvale"
8106,1291,"s mary ave","sunnyvale"
8107,1155,"reed ave","sunnyvale"
8108,120,"grove st","tahoe city"
8109,3940,"smith st","union city"
8110,32639,"alvarado blvd","union city"
8111,32106,"alvarado blvd","union city"
8112,1744,"decoto rd","union city"
8113,31852,"alvarado blvd","union city"
8114,1830,"whipple rd","union city"
8115,4116,"dyer st","union city"
8116,117,"appian way","union city"
8117,2617,"decoto rd","union city"
8118,33330,"alvarado niles rd","union city"
8119,32106,"alvarado blvd","union city"
8120,1773,"decoto rd","union city"
8121,623,"tennessee st","vallejo"
8122,1601,"marine world pky","vallejo"
8123,2813,"redwood pky","vallejo"
8124,746,"admiral callaghan ln","vallejo"
8125,124,"tennessee st","vallejo"
8126,2255,"tennessee st","vallejo"
8127,5,"flemingtown ctr","vallejo"
8128,905,"broadway","vallejo"
8129,2313,"springs rd","vallejo"
8130,1624,"fairgrounds dr","vallejo"
8131,972,"admiral callaghan ln ste d","vallejo"
8132,4300,"sonoma blvd","vallejo"
8133,742,"admiral callaghan ln","vallejo"
8134,2633,"springs rd","vallejo"
8135,3780,"sonoma blvd","vallejo"
8136,2820,"sonoma blvd","vallejo"
8137,2179,"springs rd # 12","vallejo"
8138,1051,"caldwell ave","vallejo"
8139,3365,"sonoma blvd # 30","vallejo"
8140,1569,"palos verdes mall","walnut creek"
8141,1542,"newell ave","walnut creek"
8142,2521,"n main st","walnut creek"
8143,2230,"oak grove rd","walnut creek"
8144,1379,"s california blvd","walnut creek"
8145,2985,"n main st","walnut creek"
8146,1865,"ygnacio valley rd","walnut creek"
8147,1302,"pine st","walnut creek"
8148,1630,"n main st # 370","walnut creek"
8149,2670,"n main st","walnut creek"
8150,1485,"newell ave","walnut creek"
8151,1400,"freedom blvd","watsonville"
8152,254,"brookhaven ln","watsonville"
8153,1504,"freedom blvd","watsonville"
8154,1075,"main st","watsonville"
8155,1075,"main st","watsonville"
8156,1417,"freedom blvd","watsonville"
8157,NA,"","watsonville"
8158,1477,"freedom blvd","watsonville"
8159,948,"mckenzie st","watsonville"
8160,1984,"main st","watsonville"
8161,NA,"blvd","fremont"
8162,1722,"taraval st","san francisco"
8163,568,"e. el camino real","sunnyvale"
8164,NA,"morello and taylor","pleasant hill"
8165,878,"southampton rd","benicia"
8166,18,"tamalpais dr","corte madera"
8167,7665,"old redwood hwy","cotati"
8168,7530,"commerce blvd","cotati"
8169,1025,"weyand way","dixon"
8170,6544,"front st","forestville"
8171,6484,"mirabel rd","forestville"
8172,12781,"sir francis drake blvd","inverness"
8173,8,"e blithedale ave","mill valley"
8174,1517,"3rd st","napa"
8175,4084,"byway st","napa"
8176,NA,"stre - 1040 clinton st","napa"
8177,1851,"old sonoma rd","napa"
8178,5420,"nave dr","novato"
8179,706,"e washington st","petaluma"
8180,840,"petaluma blvd n","petaluma"
8181,231,"n mcdowell blvd","petaluma"
8182,501,"lakeville","petaluma"
8183,359,"e washington st","petaluma"
8184,3,"petaluma blvd n","petaluma"
8185,291,"mc dowell bl","petaluma"
8186,41,"petaluma blvd n","petaluma"
8187,321,"petaluma boulevard","petaluma"
8188,1415,"fulton rd","petaluma"
8189,1420,"s mcdowell blvd","petaluma"
8190,239,"s mcdowell blvd","petaluma"
8191,1060,"petaluma blvd n","petaluma"
8192,1451,"southwest blvd","rohnert park"
8193,10,"enterprise dr","rohnert park"
8194,6585,"commerce blvd","rohnert park"
8195,101,"golf course dr","rohnert park"
8196,101,"golf course dr","rohnert park"
8197,631,"del ganado rd","san rafael"
8198,101,"smith ranch rd","san rafael"
8199,3815,"redwood hwy","san rafael"
8200,901,"b st","san rafael"
8201,2700,"yulupa ave","santa rosa"
8202,500,"mission blvd","santa rosa"
8203,1529,"farmers ln","santa rosa"
8204,NA,"","santa rosa"
8205,NA,"","santa rosa"
8206,629,"4th st","santa rosa"
8207,1940,"pine rd","santa rosa"
8208,1169,"yulupa ave","santa rosa"
8209,400,"w-3d","santa rosa"
8210,3084,"marlow rd","santa rosa"
8211,535,"summerfield rd","santa rosa"
8212,140,"calistoga rd","santa rosa"
8213,2101,"w college ave","santa rosa"
8214,424,"larkfield ctr","santa rosa"
8215,3660,"stony point rd","santa rosa"
8216,1880,"mendocino ave","santa rosa"
8217,2765,"yulupa ave","santa rosa"
8218,1415,"fulton rd","santa rosa"
8219,1007,"w college ave","santa rosa"
8220,2478,"w-3d","santa rosa"
8221,NA,"& country shopping center","santa rosa"
8222,1774,"piner rd","santa rosa"
8223,2829,"bridgeway","sausalito"
8224,629,"bridgeway","sausalito"
8225,790,"gravenstein hwy n","sebastopol"
8226,779,"gravenstein highway","sebastopol"
8227,177,"pleasant hill ave n","sebastopol"
8228,1266,"broadway","sonoma"
8229,19213,"sonoma hwy","sonoma"
8230,452,"st","sonoma"
8231,452,"st","sonoma"
8232,18636,"sonoma hwy","sonoma"
8233,1266,"broadway","sonoma"
8234,461,"st","sonoma"
8235,4300,"central way","suisun city"
8236,104,"sunset ave","suisun city"
8237,3045,"alamo dr","vacaville"
8238,333,"tennessee st","vallejo"
8239,972,"admiral callaghan ln","vallejo"
8240,2564,"springs rd","vallejo"
8241,235,"larwin plz","vallejo"
8242,2907,"sonoma blvd","vallejo"
8243,NA,"","vallejo"
8244,3528,"balboa st","san francisco"
8245,945,"cole st","san francisco"
8246,1534,"california st","san francisco"
8247,314,"columbus ave","san francisco"
8248,975,"bryant at the great entertai","san francisco"
8249,203,"parnassus ave","san francisco"
8250,NA,"","san francisco"
8251,NA,"","san francisco"
8252,1000,"bush st","san francisco"
8253,2105,"chestnut st","san francisco"
8254,5546,"geary blvd","san francisco"
8255,3839,"mission st","san francisco"
8256,3211,"mission st","san francisco"
8257,1443,"ocean ave","san francisco"
8258,156,"powell st","san francisco"
8259,1649,"haight st","san francisco"
8260,2640,"sloat blvd","san francisco"
8261,1245,"folsom st","san francisco"
8262,2842,"diamond st","san francisco"
8263,2340,"geary blvd","san francisco"
8264,1411,"polk st","san francisco"
8265,5546,"geary blvd","san francisco"
8266,227,"state st","los altos"
8267,969,"edgewater blvd.","foster city"
8268,1512,"shattuck ave.","berkeley"
8269,2040,"ralston avenue","belmont"
8270,1017,"alameda de las pulgas","belmont"
8271,29,"e. main st.","los gatos"
8272,NA,"","los gatos"
8273,24,"& sanchez","san francisco"
8274,121,"san marin drive","novato"
8275,NA,"blvd","cupertino"
8276,7,"clement","san francisco"
8277,4,"geary","san francisco"
8278,130,"harbor boulevard","belmont"
8279,130,"harbor boulevard","belmont"
8280,1532,"branham lane","san jose"
8281,14080,"blossom hill rd.","los gatos"
8282,1330,"9th avenue","san francisco"
8283,3627,"taraval st. @ 46th ave.","san francisco"
8284,11891,"dublin blvd.","dublin"
